Generation,Average,Best,Samples
400,490.95,1635.0,30
401,421.533333333,1433.33333333,30
402,401.45,1333.33333333,30
403,405.616666667,1530.0,30
404,433.083333333,1456.66666667,30
405,438.566666667,1456.66666667,30
406,438.466666667,1481.66666667,30
407,478.4,1473.33333333,30
408,471.933333333,1561.66666667,30
409,473.766666667,1451.66666667,30
410,465.75,1488.33333333,30
411,464.966666667,1500.0,30
412,437.733333333,1418.33333333,30
413,407.116666667,1400.0,30
414,508.2,1516.66666667,30
415,472.25,1476.66666667,30
416,451.166666667,1398.33333333,30
417,443.6,1515.0,30
418,394.433333333,1418.33333333,30
419,354.633333333,1450.0,30
420,492.4,1530.0,30
421,511.166666667,1531.66666667,30
422,466.116666667,1523.33333333,30
423,403.383333333,1443.33333333,30
424,456.216666667,1493.33333333,30
425,405.2,1468.33333333,30
426,570.95,1706.66666667,30
427,531.983333333,1643.33333333,30
428,400.533333333,1485.0,30
429,433.983333333,1490.0,30
430,455.133333333,1561.66666667,30
